,,,,,,,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,-additional
489,Daniel Nardiello,wls WAL,FW,Exeter City,27,1982,30,15,1441,16.0,10,2,12,10,0,0,3,0,0.62,0.12,0.75,0.62,0.75,a6b66a87
490,Alan Navarro,eng ENG,MF,Brighton,29,1981,4,2,200,2.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,466e398a
491,Gary Naysmith,sct SCO,DFMF,Huddersfield,31,1978,14,13,1164,12.9,0,0,0,0,0,0,4,1,0.00,0.00,0.00,0.00,0.00,71cbf286
492,Robbie Neilson,sct SCO,DF,Brentford,30,1980,15,15,1323,14.7,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,28d09aad
493,Curtis Nelson,eng ENG,DF,Plymouth Argyle,17,1993,35,32,2863,31.8,0,0,0,0,0,0,3,1,0.00,0.00,0.00,0.00,0.00,943a8857
494,Stuart Nelson,eng ENG,GK,Notts County,28,1981,33,32,2944,32.7,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,1fdf595b
495,Joe Newell,eng ENG,MF,Peterborough,17,1993,2,1,153,1.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,4751ecdf
496,Alex Nicholls,eng ENG,FWMF,Walsall,22,1987,37,26,2356,26.2,5,3,8,5,0,0,0,1,0.19,0.11,0.31,0.19,0.31,58222f7e
497,Tom Nichols,eng ENG,FWMF,Exeter City,16,1993,1,0,44,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,8a3fcbf2
498,Gunnar Nielsen,fo FRO,GK,Tranmere Rovers,23,1986,2,2,180,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,72997b6e
499,David Noble,eng ENG,MF,Exeter City,28,1982,36,29,2617,29.1,0,3,3,0,0,0,6,0,0.00,0.10,0.10,0.00,0.10,80406167
500,Liam Noble,eng ENG,MF,Carlisle United,19,1991,21,18,1532,17.0,3,1,4,3,0,0,6,1,0.18,0.06,0.23,0.18,0.23,3b21a4f4
501,Craig Noone,eng ENG,FWMF,Plymouth Argyle,22,1987,17,16,1483,16.5,3,6,9,3,0,0,3,0,0.18,0.36,0.55,0.18,0.55,274e493e
502,Craig Noone,eng ENG,FWMF,Brighton,22,1987,23,10,1113,12.4,2,5,7,2,0,0,1,0,0.16,0.40,0.57,0.16,0.57,274e493e
503,Luke Norris,eng ENG,FW,Brentford,17,1993,1,0,16,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,6158b76c
504,James Norwood,eng ENG,FWMF,Exeter City,19,1990,1,1,55,0.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,f01b35ea
505,Oliver Norwood,nir NIR,MF,Carlisle United,19,1991,6,4,300,3.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,43439614
506,Frank Nouble,eng ENG,FWMF,Charlton Athletic,18,1991,9,4,382,4.2,1,0,1,1,0,0,1,0,0.24,0.00,0.24,0.24,0.24,0a8e46da
507,Lee Novak,eng ENG,FW,Huddersfield,21,1988,31,12,1415,15.7,5,2,7,5,0,0,2,0,0.32,0.13,0.45,0.32,0.45,25d5c75d
508,Jon Nurse,bb BRB,FWMF,Dag & Red,29,1981,38,24,2375,26.4,10,3,13,10,0,0,4,0,0.38,0.11,0.49,0.38,0.49,fa0e259d
509,Lewin Nyatanga,wls WAL,DF,Peterborough,21,1988,3,3,270,3.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,3c1ad530
510,Alan O'Brien,ie IRL,MF,Swindon Town,25,1985,21,8,842,9.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,d1d6fced
511,Joey O'Brien,ie IRL,DFMF,Sheffield Weds,24,1986,4,3,264,2.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,ce46f501
512,James O'Connor,ie IRL,MF,Sheffield Weds,30,1979,36,25,2337,26.0,2,0,2,2,0,0,6,0,0.08,0.00,0.08,0.08,0.08,a7247357
513,Kevin O'Connor,ie IRL,DFFW,Brentford,28,1982,41,39,3499,38.9,2,1,3,1,1,2,1,0,0.05,0.03,0.08,0.03,0.05,48a7f4da
514,Richard O'Donnell,eng ENG,GK,Sheffield Weds,21,1988,9,8,721,8.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,89265c89
515,John O'Flynn,ie IRL,FW,Exeter City,28,1982,31,22,1801,20.0,6,2,8,5,1,1,0,0,0.30,0.10,0.40,0.25,0.35,cf3f6e16
516,Chris O'Grady,eng ENG,FW,Rochdale,24,1986,46,45,4062,45.1,9,1,10,9,0,0,0,0,0.20,0.02,0.22,0.20,0.22,da7c9e6f
517,Sean O'Hanlon,eng ENG,DF,MK Dons,27,1983,32,28,2444,27.2,4,1,5,4,0,0,2,2,0.15,0.04,0.18,0.15,0.18,1be4728f
518,John-Joe O'Toole,ie IRL,DFMF,Colchester,21,1988,11,5,455,5.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,17d223c5
519,Jonathan Obika,eng ENG,FW,Yeovil Town,19,1990,11,11,978,10.9,3,3,6,3,0,0,1,0,0.28,0.28,0.55,0.28,0.55,ccecacd5
520,Jonathan Obika,eng ENG,FW,Swindon Town,19,1990,5,3,304,3.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,ccecacd5
521,Jonathan Obika,eng ENG,FW,Peterborough,19,1990,1,0,39,0.4,1,0,1,1,0,0,0,0,2.31,0.00,2.31,2.31,2.31,ccecacd5
522,Kayode Odejayi,ng NGA,FW,Colchester,28,1982,44,18,2034,22.6,4,1,5,4,0,0,4,0,0.18,0.04,0.22,0.18,0.22,3c47e354
523,Abu Ogogo,eng ENG,DFMF,Dag & Red,20,1989,33,33,2925,32.5,1,0,1,1,0,0,5,0,0.03,0.00,0.03,0.03,0.03,301feb7a
524,Magnus Okuonghae,ng NGA,DF,Colchester,24,1986,14,14,1251,13.9,2,0,2,2,0,0,1,0,0.14,0.00,0.14,0.14,0.14,bdfdad23
525,Elliot Omozusi,eng ENG,DF,Leyton Orient,21,1988,40,39,3526,39.2,0,2,2,0,0,0,4,0,0.00,0.05,0.05,0.00,0.05,cb604608
526,Karleigh Osborne,eng ENG,DF,Brentford,22,1988,42,41,3750,41.7,1,1,2,1,0,0,5,0,0.02,0.02,0.05,0.02,0.05,1e27b998
527,Isaiah Osbourne,eng ENG,MF,Sheffield Weds,22,1987,10,9,734,8.2,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,50888f31
528,Jon Otsemobor,eng ENG,DF,Sheffield Weds,27,1983,15,13,1261,14.0,0,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,9ced37b6
529,Alex Oxlade-Chamberlain,eng ENG,FWMF,Southampton,16,1993,34,27,2300,25.6,9,8,17,9,0,0,2,0,0.35,0.31,0.67,0.35,0.67,38c7feef
530,Marcos Painter,ie IRL,DFMF,Brighton,23,1986,46,46,4122,45.8,1,2,3,1,0,0,4,0,0.02,0.04,0.07,0.02,0.07,738f8cb7
531,Liam Palmer,sct SCO,DFMF,Sheffield Weds,18,1991,9,4,276,3.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,93affd76
532,Victor Pálsson,is ISL,DFMF,Dag & Red,19,1991,2,2,144,1.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,831cf3ac
533,Tom Parkes,eng ENG,DF,Yeovil Town,18,1992,1,0,73,0.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,87a8e452
534,Dean Parrett,eng ENG,MF,Charlton Athletic,18,1991,9,9,730,8.1,1,1,2,1,0,0,0,0,0.12,0.12,0.25,0.12,0.25,c14bd5ff
535,Dean Parrett,eng ENG,MF,Plymouth Argyle,18,1991,8,5,467,5.2,1,0,1,1,0,0,1,0,0.19,0.00,0.19,0.19,0.19,c14bd5ff
536,Joe Partington,wls WAL,DFMF,Bournemouth,20,1990,5,2,202,2.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,902e61f7
537,Jamie Paterson,eng ENG,FWMF,Walsall,18,1991,14,2,337,3.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,8b6bfc53
538,Jim Paterson,sct SCO,DFMF,Plymouth Argyle,30,1979,28,21,1929,21.4,0,4,4,0,0,0,2,0,0.00,0.19,0.19,0.00,0.19,8032c745
539,Rory Patterson,nir NIR,FW,Plymouth Argyle,26,1984,35,21,2024,22.5,4,2,6,4,0,0,7,1,0.18,0.09,0.27,0.18,0.27,f9cf2ee2
540,Adrian Pătulea,ro ROU,FW,Leyton Orient,25,1984,1,0,2,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,514e2305
541,Jason Pearce,eng ENG,DF,Bournemouth,22,1987,46,46,4140,46.0,3,1,4,3,0,0,5,0,0.07,0.02,0.09,0.07,0.09,04132c14
542,Krystian Pearce,bb BRB,DF,Notts County,20,1990,27,26,2293,25.5,1,0,1,1,0,0,5,0,0.04,0.00,0.04,0.04,0.04,8fc3af9f
543,Harry Pell,eng ENG,MF,Bristol Rovers,18,1991,10,7,601,6.7,0,1,1,0,0,0,2,0,0.00,0.15,0.15,0.00,0.15,3924d508
544,Lee Peltier,eng ENG,DFMF,Huddersfield,23,1986,38,38,3260,36.2,1,0,1,1,0,0,8,1,0.03,0.00,0.03,0.03,0.03,af341b88
545,Vincent Péricard,fr FRA,FW,Swindon Town,27,1982,18,11,1023,11.4,2,0,2,2,0,0,0,0,0.18,0.00,0.18,0.18,0.18,c6fd72ac
546,David Perkins,eng ENG,MF,Colchester,28,1982,36,36,2984,33.2,1,2,3,1,0,0,6,1,0.03,0.06,0.09,0.03,0.09,cc81fd48
547,Anton Peterlin,us USA,MF,Plymouth Argyle,23,1987,12,9,872,9.7,0,1,1,0,0,0,1,0,0.00,0.10,0.10,0.00,0.10,9c1e038f
548,Carl Piergianni,eng ENG,DFMF,Peterborough,18,1992,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,6d2c6cda
549,Anthony Pilkington,ie IRL,FWMF,Huddersfield,22,1988,31,30,2563,28.5,10,4,14,10,0,0,3,0,0.35,0.14,0.49,0.35,0.49,b31af577
550,Nathaniel Pinney,eng ENG,FW,Dag & Red,18,1991,1,0,14,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,e14b986f
551,Brett Pitman,eng ENG,FWMF,Bournemouth,22,1988,2,2,180,2.0,3,0,3,3,0,0,0,0,1.50,0.00,1.50,1.50,1.50,40634b28
552,James Poole,eng ENG,FWMF,Hartlepool,20,1990,3,0,55,0.6,1,0,1,1,0,0,0,0,1.64,0.00,1.64,1.64,1.64,6f90c389
553,George Porter,eng ENG,FWMF,Leyton Orient,18,1992,1,0,20,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,35d00566
554,Darren Potter,ie IRL,MF,Sheffield Weds,25,1984,33,22,2029,22.5,3,1,4,3,0,0,4,1,0.13,0.04,0.18,0.13,0.18,fc561eff
555,Conor Powell,ie IRL,DF,Colchester,22,1987,2,2,180,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,d5617ffa
556,Daniel Powell,eng ENG,FWMF,MK Dons,19,1991,29,23,1972,21.9,9,4,13,9,0,0,2,0,0.41,0.18,0.59,0.41,0.59,852a7aa0
557,Lamar Powell,eng ENG,FW,Bristol Rovers,20,1989,1,0,5,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,5e26f252
558,Guly do Prado,br BRA,FWMF,Southampton,28,1981,34,23,1981,22.0,9,6,15,9,0,0,2,0,0.41,0.27,0.68,0.41,0.68,3ed6e788
559,Jason Price,wls WAL,FW,Carlisle United,33,1977,3,0,34,0.4,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,c0e852fc
560,Jason Price,wls WAL,FW,Walsall,33,1977,5,4,323,3.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,c0e852fc
561,David Prutton,eng ENG,MF,Swindon Town,28,1981,41,31,2985,33.2,3,2,5,3,0,0,6,2,0.09,0.06,0.15,0.09,0.15,7123fdc0
562,Marc Pugh,eng ENG,FWMF,Bournemouth,23,1987,41,40,3484,38.7,12,0,12,10,2,3,4,0,0.31,0.00,0.31,0.26,0.26,9aacb284
563,Jason Puncheon,eng ENG,MF,Southampton,24,1986,15,15,1228,13.6,0,1,1,0,0,0,0,0,0.00,0.07,0.07,0.00,0.07,fd3f57ce
564,Stephen Purches,eng ENG,DF,Bournemouth,30,1980,9,6,521,5.8,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,2dc0bab3
565,Darren Purse,eng ENG,DF,Sheffield Weds,33,1977,22,22,1935,21.5,0,0,0,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00,70137152
566,Therry Racon,gp GLP,MF,Charlton Athletic,26,1984,39,34,3054,33.9,3,1,4,3,0,0,3,0,0.09,0.03,0.12,0.09,0.12,3bcedbd2
567,Andy Rafferty,eng ENG,GK,Hartlepool,22,1988,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0db5315d
568,Ricky Ravenhill,eng ENG,MF,Notts County,29,1981,34,31,2561,28.5,0,1,1,0,0,0,9,2,0.00,0.04,0.04,0.00,0.04,88788e5e
569,Jack Redshaw,eng ENG,FW,Rochdale,19,1990,2,0,25,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,9580e969
570,Charlie Reece,eng ENG,MF,Bristol Rovers,21,1988,14,6,569,6.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,9465cc8f
571,Adam Reed,ph PHI,MF,Brentford,19,1991,11,8,707,7.9,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,02d1fc0b
572,Jake Reeves,eng ENG,MF,Brentford,17,1993,1,0,9,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,290a9106
573,Carl Regan,eng ENG,DF,Bristol Rovers,30,1980,21,19,1663,18.5,0,0,0,0,0,0,4,1,0.00,0.00,0.00,0.00,0.00,f2c5f613
574,Carl Regan,eng ENG,DF,Notts County,30,1980,4,4,302,3.4,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,f2c5f613
575,Kyel Reid,eng ENG,MF,Charlton Athletic,22,1987,32,13,1417,15.7,1,4,5,1,0,0,2,1,0.06,0.25,0.32,0.06,0.32,33cce752
576,Paul Reid,eng ENG,DF,Colchester,28,1982,18,17,1565,17.4,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,b4ca388e
577,Reuben Reid,eng ENG,FW,Walsall,22,1988,18,13,1203,13.4,3,0,3,3,0,0,0,0,0.22,0.00,0.22,0.22,0.22,6f8fbbb5
578,Reuben Reid,eng ENG,FW,Oldham Athletic,22,1988,19,11,1084,12.0,2,0,2,2,0,0,3,0,0.17,0.00,0.17,0.17,0.17,6f8fbbb5
579,Alex Revell,eng ENG,FW,Leyton Orient,27,1983,39,35,2948,32.8,13,2,15,13,0,1,2,0,0.40,0.06,0.46,0.40,0.46,b64dae45
580,Mark Reynolds,sct SCO,DF,Sheffield Weds,23,1987,7,7,579,6.4,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,5ca80164
581,Jordan Rhodes,sct SCO,FW,Huddersfield,20,1990,37,27,2032,22.6,16,0,16,16,0,1,1,0,0.71,0.00,0.71,0.71,0.71,3b8b641c
582,Eliot Richards,wls WAL,FW,Bristol Rovers,18,1991,13,2,345,3.8,1,1,2,1,0,0,1,0,0.26,0.26,0.52,0.26,0.52,b60857a8
583,Matt Richards,eng ENG,MF,Walsall,25,1984,46,46,4089,45.4,8,6,14,8,0,0,4,0,0.18,0.13,0.31,0.18,0.31,427bceb7
584,Frazer Richardson,eng ENG,DF,Southampton,27,1982,21,14,1368,15.2,0,1,1,0,0,0,1,0,0.00,0.07,0.07,0.00,0.07,4b3d3a68
585,Matt Rickard,eng ENG,FW,Plymouth Argyle,17,1993,1,0,15,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,56d9242e
586,Liam Ridehalgh,eng ENG,DFMF,Huddersfield,19,1991,20,15,1456,16.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,d7be605e
587,Matt Ritchie,sct SCO,DFMF,Swindon Town,20,1989,36,35,3043,33.8,7,2,9,7,0,0,1,0,0.21,0.06,0.27,0.21,0.27,71ef519e
588,Ben Roberts,eng ENG,GK,Yeovil Town,35,1975,1,0,45,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,c6816db7
589,Gary Roberts,eng ENG,MF,Huddersfield,26,1984,37,34,2875,31.9,9,11,20,7,2,3,6,0,0.28,0.34,0.63,0.22,0.56,245c2093
590,Tony Roberts,wls WAL,GK,Dag & Red,40,1969,43,43,3870,43.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,ba8f0ea1
591,Andy Robinson,eng ENG,MF,Tranmere Rovers,30,1979,15,9,788,8.8,0,1,1,0,0,0,0,0,0.00,0.11,0.11,0.00,0.11,a46bae56
592,Anton Robinson,eng ENG,MF,Bournemouth,24,1986,45,45,3973,44.1,5,0,5,5,0,0,6,0,0.11,0.00,0.11,0.11,0.11,b12c4519
593,Theo Robinson,jm JAM,FW,Huddersfield,21,1989,1,0,21,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,a170bb25
594,Matty Robson,eng ENG,DFMF,Carlisle United,25,1985,42,27,2728,30.3,2,3,5,2,0,0,4,0,0.07,0.10,0.16,0.07,0.16,4db6aebe
595,Luke Rodgers,eng ENG,FW,Notts County,28,1982,4,0,60,0.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0510e157
596,Michael Rose,eng ENG,DFMF,Swindon Town,28,1982,35,27,2554,28.4,3,4,7,3,0,0,3,1,0.11,0.14,0.25,0.11,0.25,d3203787
597,Josh Rowbotham,eng ENG,DF,Hartlepool,16,1994,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,23e81d88
598,Tommy Rowe,eng ENG,DFMF,Peterborough,21,1988,35,32,2683,29.8,5,4,9,5,0,0,1,0,0.17,0.13,0.30,0.17,0.30,607c1e45
599,Simon Royce,eng ENG,GK,Brentford,38,1971,2,1,99,1.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0d7bbc61
600,Alex Russell,eng ENG,MF,Yeovil Town,37,1973,14,2,429,4.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,e9dc92a2
601,Francisco Sandaza,es ESP,FW,Brighton,25,1984,15,3,395,4.4,2,0,2,2,0,0,1,0,0.46,0.00,0.46,0.46,0.46,d9ab42ff
602,Sam Saunders,eng ENG,MF,Brentford,26,1983,21,18,1613,17.9,2,6,8,2,0,1,1,0,0.11,0.33,0.45,0.11,0.45,5ad0a501
603,Bas Savage,eng ENG,FW,Dag & Red,28,1982,36,21,1869,20.8,3,2,5,3,0,0,1,0,0.14,0.10,0.24,0.14,0.24,f51845bb
604,Gary Sawyer,eng ENG,DF,Bristol Rovers,25,1985,37,37,3265,36.3,0,1,1,0,0,0,11,1,0.00,0.03,0.03,0.00,0.03,2f72652f
605,Damian Scannell,eng ENG,FWMF,Dag & Red,25,1985,20,14,1213,13.5,2,2,4,2,0,0,0,0,0.15,0.15,0.30,0.15,0.30,ded3f900
606,Jeffrey Schlupp,gh GHA,DFFW,Brentford,17,1992,9,6,479,5.3,6,0,6,6,0,0,0,0,1.13,0.00,1.13,1.13,1.13,3312f911
607,Morgan Schneiderlin,fr FRA,MF,Southampton,20,1989,27,23,1933,21.5,0,1,1,0,0,0,5,0,0.00,0.05,0.05,0.00,0.05,51b41c5c
608,Josh Scott,eng ENG,FW,Dag & Red,25,1985,16,8,741,8.2,1,0,1,1,0,0,0,0,0.12,0.00,0.12,0.12,0.12,a7d489ca
609,Danny Seaborne,eng ENG,DF,Southampton,23,1987,24,14,1449,16.1,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,dc65ba1e
610,Stuart Searle,eng ENG,GK,MK Dons,31,1979,3,3,270,3.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,a582f7bb
611,Chris Sedgwick,eng ENG,MF,Sheffield Weds,30,1980,33,24,1943,21.6,4,3,7,4,0,0,7,0,0.19,0.14,0.32,0.19,0.32,cf3757ec
612,Marcel Seip,nl NED,DF,Plymouth Argyle,28,1982,17,16,1485,16.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0065297b
613,José Semedo,pt POR,DFMF,Charlton Athletic,25,1985,42,42,3650,40.6,1,0,1,1,0,0,8,2,0.02,0.00,0.02,0.02,0.02,f15af32e
614,Danny Senda,eng ENG,DF,Bristol Rovers,29,1981,15,15,1285,14.3,0,1,1,0,0,0,3,0,0.00,0.07,0.07,0.00,0.07,73f95e18
615,Liam Sercombe,eng ENG,MF,Exeter City,20,1990,42,38,3528,39.2,3,2,5,3,0,0,5,0,0.08,0.05,0.13,0.08,0.13,52ca979d
616,Alan Sheehan,ie IRL,DF,Swindon Town,23,1986,21,17,1477,16.4,1,1,2,1,0,0,5,1,0.06,0.06,0.12,0.06,0.12,0e39bdaa
617,Enoch Showunmi,ng NGA,FW,Tranmere Rovers,28,1982,43,43,3750,41.7,11,5,16,11,0,0,6,0,0.26,0.12,0.38,0.26,0.38,8fb89c41
618,Frank Simek,us USA,DF,Carlisle United,25,1984,46,46,4083,45.4,0,2,2,0,0,0,6,0,0.00,0.04,0.04,0.00,0.04,8485b796
619,Robbie Simpson,eng ENG,FW,Brentford,25,1985,27,11,1262,14.0,4,1,5,4,0,1,2,0,0.29,0.07,0.36,0.29,0.36,cf5c05d2
620,Deane Smalley,eng ENG,FW,Oldham Athletic,21,1988,3,0,58,0.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,823eb6f0
621,Deane Smalley,eng ENG,FW,Rochdale,21,1988,3,0,79,0.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,823eb6f0
622,Adam Smith,eng ENG,DFMF,Bournemouth,19,1991,38,38,3372,37.5,1,1,2,1,0,0,7,1,0.03,0.03,0.05,0.03,0.05,20b104bc
623,Jamie Smith,eng ENG,MF,Brighton,20,1989,8,3,345,3.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,56386ff5
624,Jimmy Smith,eng ENG,MF,Leyton Orient,23,1987,31,25,2376,26.4,7,1,8,7,0,0,4,0,0.27,0.04,0.30,0.27,0.30,5ed1816c
625,Kevin Smith,sct SCO,FW,Notts County,23,1987,13,6,601,6.7,1,1,2,1,0,0,3,0,0.15,0.15,0.30,0.15,0.30,2e52ae93
626,Manny Smith,eng ENG,DF,Walsall,21,1988,25,23,2111,23.5,2,0,2,2,0,0,5,0,0.09,0.00,0.09,0.09,0.09,8b23fc58
627,Nathan Smith,jm JAM,DF,Yeovil Town,23,1987,40,35,3253,36.1,0,1,1,0,0,0,8,0,0.00,0.03,0.03,0.00,0.03,4d969861
628,Phil Smith,eng ENG,GK,Swindon Town,30,1979,27,26,2332,25.9,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,1e436f8f
629,Tommy Smith,nz NZL,DF,Colchester,20,1990,6,6,524,5.8,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,26a48676
630,Alex Smithies,eng ENG,GK,Huddersfield,20,1990,22,22,1980,22.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,bb91617c
631,Akpo Sodje,eng ENG,FW,Charlton Athletic,30,1980,15,1,367,4.1,1,1,2,1,0,0,1,0,0.25,0.25,0.49,0.25,0.49,81a82237
632,Sam Sodje,ng NGA,DF,Notts County,31,1979,11,5,521,5.8,0,0,0,0,0,0,4,1,0.00,0.00,0.00,0.00,0.00,36f2b3ef
633,Chris Solly,eng ENG,DF,Charlton Athletic,19,1991,14,9,892,9.9,1,0,1,1,0,0,1,0,0.10,0.00,0.10,0.10,0.10,35ac3d8c
634,Matt Sparrow,eng ENG,MF,Brighton,28,1981,29,21,1714,19.0,4,3,7,4,0,0,3,0,0.21,0.16,0.37,0.21,0.37,7b8ae0ae
635,John Spicer,eng ENG,MF,Notts County,26,1983,23,15,1359,15.1,2,1,3,2,0,0,2,0,0.13,0.07,0.20,0.13,0.20,0fd9e136
636,Michael Spillane,ie IRL,DFMF,Brentford,21,1989,24,18,1605,17.8,1,2,3,1,0,0,5,0,0.06,0.11,0.17,0.06,0.17,66734ed4
637,Matthew Spring,eng ENG,MF,Leyton Orient,30,1979,39,39,3267,36.3,2,2,4,2,0,0,6,1,0.06,0.06,0.11,0.06,0.11,33e1c345
638,Ivan Sproule,nir NIR,MF,Yeovil Town,29,1981,2,2,165,1.8,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,e5a77551
639,Ivan Sproule,nir NIR,MF,Notts County,29,1981,5,4,351,3.9,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,e5a77551
640,Tommy Spurr,eng ENG,DF,Sheffield Weds,22,1987,26,26,2260,25.1,0,3,3,0,0,0,3,0,0.00,0.12,0.12,0.00,0.12,6678ea5d
641,Stefan Stam,nl NED,DF,Yeovil Town,30,1979,3,3,270,3.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,a821a439
642,Dale Stephens,eng ENG,MF,Southampton,21,1989,6,5,411,4.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,653ee42d
643,Dale Stephens,eng ENG,MF,Oldham Athletic,21,1989,34,34,3054,33.9,9,0,9,6,3,3,4,0,0.27,0.00,0.27,0.18,0.18,653ee42d
644,Jack Stephens,eng ENG,DF,Plymouth Argyle,16,1994,5,2,181,2.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,6adbc307
645,Cameron Stewart,eng ENG,MF,Yeovil Town,19,1991,5,1,154,1.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,c29409df
646,Jon Stewart,eng ENG,GK,Bournemouth,21,1989,4,3,283,3.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,8f91af66
647,Marcus Stewart,eng ENG,FW,Exeter City,37,1972,8,2,241,2.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,80463957
648,Michael Stewart,sct SCO,MF,Charlton Athletic,29,1981,9,6,588,6.5,0,2,2,0,0,0,0,0,0.00,0.31,0.31,0.00,0.31,58db0909
649,Jude Stirling,eng ENG,DF,MK Dons,28,1982,4,0,26,0.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,491b832c
650,Jayden Stockley,eng ENG,FW,Bournemouth,16,1993,4,0,43,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,7da19fab
651,Miles Storey,eng ENG,FWMF,Swindon Town,16,1994,2,0,23,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,f9419d95
652,John Sullivan,,GK,Charlton Athletic,22,1988,4,4,360,4.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,b98b134f
