,,,,,,,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,-additional
655,Sean Rigg,eng ENG,FWMF,Oxford United,23,1988,44,41,3352,37.2,5,9,14,5,0,1,4,0,0.13,0.24,0.38,0.13,0.38,5294b4fd
656,Derek Riordan,sct SCO,FW,Bristol Rovers,29,1983,11,7,648,7.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,39d1adf2
657,Oliver Risser,na NAM,DFMF,Aldershot Town,31,1980,14,11,940,10.4,0,1,1,0,0,0,1,0,0.00,0.10,0.10,0.00,0.10,76e02859
658,Jordan Roberts,eng ENG,FWMF,Aldershot Town,18,1994,5,1,73,0.8,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,a044cd17
659,Anton Robinson,eng ENG,MF,Gillingham,26,1986,14,12,1131,12.6,0,1,1,0,0,0,1,0,0.00,0.08,0.08,0.00,0.08,b12c4519
660,Jake Robinson,eng ENG,FWMF,Northampton,25,1986,25,13,1356,15.1,4,0,4,4,0,0,5,0,0.27,0.00,0.27,0.27,0.27,3c5c777f
661,Barry Roche,ie IRL,GK,Morecambe,30,1982,42,42,3715,41.3,0,1,1,0,0,0,2,1,0.00,0.02,0.02,0.00,0.02,575f91a9
662,Anton Rodgers,ie IRL,MF,Exeter City,19,1993,2,1,88,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,a7ae8397
663,Alex Rodman,eng ENG,MF,Aldershot Town,25,1987,11,9,706,7.8,1,1,2,1,0,0,1,0,0.13,0.13,0.25,0.13,0.25,dbc94d15
664,Alex Rodman,eng ENG,MF,York City,25,1987,18,12,1101,12.2,1,0,1,1,0,0,1,0,0.08,0.00,0.08,0.08,0.08,dbc94d15
665,Kemar Roofe,jm JAM,FWMF,Northampton,19,1993,6,4,392,4.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,5f3d00d1
666,Luke Rooney,eng ENG,MF,Burton Albion,21,1990,3,3,240,2.7,0,1,1,0,0,0,0,0,0.00,0.37,0.37,0.00,0.37,39d024aa
667,Luke Rooney,eng ENG,MF,Rotherham,21,1990,3,2,109,1.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,39d024aa
668,Danny Rose,eng ENG,MF,Aldershot Town,24,1988,33,33,2901,32.2,2,3,5,1,1,1,3,0,0.06,0.09,0.16,0.03,0.12,75f29040
669,Michael Rose,eng ENG,DFMF,Rochdale,30,1982,14,10,1021,11.3,2,2,4,2,0,0,2,0,0.18,0.18,0.35,0.18,0.35,d3203787
670,Mitch Rose,eng ENG,DFMF,Rotherham,18,1994,5,1,121,1.3,0,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,93db8202
671,Brian Saah,eng ENG,DF,Torquay United,25,1986,43,43,3815,42.4,1,3,4,1,0,0,3,1,0.02,0.07,0.09,0.02,0.09,fe86db6b
672,Kevin Sainte-Luce,gp GLP,MF,AFC Wimbledon,19,1993,14,5,555,6.2,2,0,2,2,0,0,1,0,0.32,0.00,0.32,0.32,0.32,be750175
673,Jack Sampson,eng ENG,FW,Accrington,19,1993,5,2,173,1.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,d3b4f4ed
674,Alefe Santos,br BRA,FWMF,Bristol Rovers,17,1995,1,0,31,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,021a2962
675,Matthew Saunders,eng ENG,MF,Dag & Red,22,1989,32,32,2628,29.2,3,11,14,3,0,0,3,0,0.10,0.38,0.48,0.10,0.48,b39a13f1
676,Jack Saville,eng ENG,DF,Barnet,21,1991,6,4,368,4.1,1,0,1,1,0,0,2,0,0.24,0.00,0.24,0.24,0.24,905ec14a
677,Danny Schofield,eng ENG,FWMF,Accrington,32,1980,8,6,494,5.5,0,2,2,0,0,0,1,0,0.00,0.36,0.36,0.00,0.36,c266a6ce
678,Josh Scott,eng ENG,FW,Dag & Red,27,1985,18,11,958,10.6,2,0,2,2,0,0,1,0,0.19,0.00,0.19,0.19,0.19,a7d489ca
679,Josh Scowen,eng ENG,MF,Wycombe,19,1993,34,34,3005,33.4,1,6,7,1,0,0,14,0,0.03,0.18,0.21,0.03,0.21,60c484d0
680,Jordan Seabright,eng ENG,GK,Dag & Red,18,1994,4,3,298,3.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,df9521a6
681,Alberto Seidi,pt POR,FW,Aldershot Town,19,1992,1,0,31,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,8ff9f3d4
682,Ibra Sekajja,eng ENG,FW,Barnet,19,1992,4,3,282,3.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,b1bfebc3
683,Liam Sercombe,eng ENG,MF,Exeter City,22,1990,20,18,1549,17.2,1,5,6,1,0,0,4,0,0.06,0.29,0.35,0.06,0.35,52ca979d
684,Mo Shariff,eng ENG,FWMF,Dag & Red,19,1993,4,1,174,1.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1a23ed27
685,Ian Sharps,eng ENG,DF,Rotherham,31,1980,23,23,1997,22.2,1,1,2,1,0,0,5,0,0.05,0.05,0.09,0.05,0.09,111d207f
686,Ian Sharps,eng ENG,DF,Burton Albion,31,1980,16,16,1440,16.0,0,1,1,0,0,0,4,0,0.00,0.06,0.06,0.00,0.06,111d207f
687,Scott Shearer,sct SCO,GK,Rotherham,31,1981,19,19,1710,19.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,bd106774
688,Karl Sheppard,ie IRL,FW,Accrington,21,1991,10,5,401,4.5,1,0,1,1,0,0,0,0,0.22,0.00,0.22,0.22,0.22,ed88fbef
689,Shane Sherriff,au AUS,DF,Rochdale,29,1982,17,16,1459,16.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,58d11a26
690,Sean Shields,nir NIR,FWMF,Dag & Red,20,1992,1,0,6,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,3920cc82
691,Chris Shuker,eng ENG,MF,Port Vale,30,1982,29,14,1341,14.9,0,5,5,0,0,0,1,0,0.00,0.34,0.34,0.00,0.34,c9fd80f9
692,Toni Silva,gw GNB,FWMF,Dag & Red,18,1993,4,4,236,2.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,7641f01f
693,Rob Sinclair,eng ENG,MF,Aldershot Town,22,1989,6,1,160,1.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,7d4bcd00
694,Joe Skarz,eng ENG,DF,Rotherham,23,1989,8,8,720,8.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,ab8c03de
695,Jordan Slew,eng ENG,FWMF,Rotherham,19,1992,7,2,184,2.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,372307ab
696,Deane Smalley,eng ENG,FW,Oxford United,23,1988,27,16,1460,16.2,5,2,7,4,1,2,3,0,0.31,0.12,0.43,0.25,0.37,823eb6f0
697,Chris Smith,eng ENG,DF,York City,31,1981,45,45,4005,44.5,4,3,7,4,0,0,4,0,0.09,0.07,0.16,0.09,0.16,d96b8049
698,Jonathan Smith,eng ENG,DFMF,York City,25,1986,12,8,705,7.8,0,1,1,0,0,0,2,0,0.00,0.13,0.13,0.00,0.13,221b201f
699,Michael Smith,nir NIR,DFMF,Bristol Rovers,23,1988,38,33,3080,34.2,1,2,3,1,0,0,4,0,0.03,0.06,0.09,0.03,0.09,ffea470f
700,Nathan Smith,jm JAM,DF,Chesterfield,25,1987,29,27,2370,26.3,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,4d969861
701,Paul Smith,eng ENG,GK,Southend United,32,1979,34,34,2987,33.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,51551bec
702,John Spicer,eng ENG,MF,Southend United,28,1983,13,10,823,9.1,0,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,0fd9e136
703,Michael Spillane,ie IRL,DFMF,Southend United,23,1989,9,9,751,8.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,66734ed4
704,Michael Spillane,ie IRL,DFMF,Dag & Red,23,1989,24,24,2054,22.8,4,0,4,2,2,4,3,0,0.18,0.00,0.18,0.09,0.09,66734ed4
705,Matthew Spring,eng ENG,MF,Wycombe,32,1979,25,19,1804,20.0,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,33e1c345
706,Graham Stack,ie IRL,GK,Barnet,30,1981,42,42,3713,41.3,0,0,0,0,0,0,5,1,0.00,0.00,0.00,0.00,0.00,981bc560
707,Craig Stanley,eng ENG,MF,Aldershot Town,29,1983,5,5,450,5.0,1,0,1,1,0,0,0,0,0.20,0.00,0.20,0.20,0.20,96e38c06
708,Nathan Stanton,eng ENG,DF,Burton Albion,31,1981,18,15,1433,15.9,1,0,1,1,0,0,2,1,0.06,0.00,0.06,0.06,0.06,4b4158dc
709,David Stephens,wls WAL,DFMF,Barnet,20,1991,42,42,3735,41.5,1,0,1,1,0,0,4,0,0.02,0.00,0.02,0.02,0.02,3afd5b32
710,Danny Stevens,eng ENG,MF,Torquay United,25,1986,23,15,1250,13.9,3,1,4,3,0,0,0,0,0.22,0.07,0.29,0.22,0.29,7b395d79
711,Anthony Stewart,eng ENG,DF,Wycombe,19,1992,19,15,1482,16.5,1,0,1,1,0,0,2,0,0.06,0.00,0.06,0.06,0.06,09bdb662
712,Anthony Straker,gd GRN,DFMF,Southend United,23,1988,28,21,2026,22.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,a441f92b
713,Ben Strevens,eng ENG,FWMF,Dag & Red,32,1980,14,10,900,10.0,1,0,1,1,0,0,1,0,0.10,0.00,0.10,0.10,0.10,e86e0364
714,Ben Strevens,eng ENG,FWMF,Gillingham,32,1980,12,4,463,5.1,1,0,1,1,0,0,1,0,0.19,0.00,0.19,0.19,0.19,e86e0364
715,Charlie Strutton,eng ENG,FW,AFC Wimbledon,23,1989,14,2,394,4.4,0,3,3,0,0,0,2,0,0.00,0.69,0.69,0.00,0.69,552c46e4
716,John Sullivan,,GK,AFC Wimbledon,24,1988,11,11,990,11.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,b98b134f
717,Neil Sullivan,sct SCO,GK,AFC Wimbledon,42,1970,18,18,1620,18.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,2ea16583
718,Peter Sweeney,sct SCO,MF,AFC Wimbledon,27,1984,7,7,509,5.7,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,f6453143
719,George Sykes,eng ENG,FW,Barnet,17,1994,3,0,47,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,a8f20f6d
720,Michael Symes,eng ENG,FW,Burton Albion,28,1983,15,14,1188,13.2,4,5,9,4,0,1,1,0,0.30,0.38,0.68,0.30,0.68,bdfe4b00
721,Drew Talbot,eng ENG,DF,Chesterfield,26,1986,42,41,3645,40.5,2,3,5,2,0,0,4,0,0.05,0.07,0.12,0.05,0.12,4785fc78
722,Charlie Taylor,eng ENG,DF,York City,18,1993,4,3,252,2.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,cc2d7ad5
723,Cleveland Taylor,jm JAM,MF,Burton Albion,28,1983,18,11,914,10.2,1,0,1,1,0,0,2,0,0.10,0.00,0.10,0.10,0.10,977bdd77
724,Jake Taylor,wls WAL,FWMF,Cheltenham,20,1991,8,7,578,6.4,1,1,2,1,0,0,0,0,0.16,0.16,0.31,0.16,0.31,999185eb
725,Jason Taylor,eng ENG,DFMF,Cheltenham,25,1987,16,14,1150,12.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,2b327571
726,Jason Taylor,eng ENG,DFMF,Rotherham,25,1987,20,17,1550,17.2,2,0,2,2,0,0,2,0,0.12,0.00,0.12,0.12,0.12,2b327571
727,Olly Taylor,eng ENG,FW,Wycombe,18,1993,6,1,120,1.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,af25c266
728,Rob Taylor,eng ENG,DFFW,Port Vale,27,1985,28,15,1565,17.4,0,2,2,0,0,0,1,0,0.00,0.12,0.12,0.00,0.12,54e89438
729,Wayne Thomas,eng ENG,DFMF,Rochdale,33,1979,2,2,180,2.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,29144dc2
730,Adam Thompson,nir NIR,DF,Barnet,19,1992,1,0,9,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,7fd1c3e7
731,Adam Thompson,nir NIR,DF,Wycombe,19,1992,2,2,161,1.8,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,7fd1c3e7
732,Garry Thompson,eng ENG,MF,Bradford City,31,1980,41,26,2244,24.9,6,3,9,6,0,0,2,0,0.24,0.12,0.36,0.24,0.36,b549d5b2
733,Joe Thompson,eng ENG,MF,Rochdale,23,1989,7,5,480,5.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,245ea70b
734,Niall Thompson,ca CAN,FW,Torquay United,38,1974,18,3,574,6.4,0,2,2,0,0,0,1,0,0.00,0.31,0.31,0.00,0.31,0c01547a
735,Robbie Threlfall,eng ENG,DF,Morecambe,23,1988,25,20,1941,21.6,1,1,2,1,0,0,5,0,0.05,0.05,0.09,0.05,0.09,b07b88b4
736,Michael Timlin,ie IRL,MF,Southend United,27,1985,25,25,2145,23.8,0,4,4,0,0,0,8,1,0.00,0.17,0.17,0.00,0.17,2d3a7738
737,Alex Titchiner,wls WAL,FW,Fleetwood Town,21,1991,9,3,366,4.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,21ea0aeb
738,Sam Togwell,eng ENG,MF,Chesterfield,27,1984,45,45,3981,44.2,3,3,6,3,0,0,2,0,0.07,0.07,0.14,0.07,0.14,50ba9c69
739,Gavin Tomlin,eng ENG,FWMF,Southend United,29,1983,33,28,2545,28.3,13,3,16,13,0,0,4,0,0.46,0.11,0.57,0.46,0.57,ec714d12
740,Stuart Tomlinson,eng ENG,GK,Burton Albion,27,1985,25,25,2238,24.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,d69e7bc8
741,Dale Tonge,eng ENG,DFMF,Rotherham,27,1985,11,9,798,8.9,0,1,1,0,0,0,0,0,0.00,0.11,0.11,0.00,0.11,e90a065f
742,Anthony Tonkin,eng ENG,DF,Aldershot Town,32,1980,37,36,3178,35.3,0,2,2,0,0,0,8,2,0.00,0.06,0.06,0.00,0.06,a07d2c72
743,Oumare Tounkara,fr FRA,FW,Bristol Rovers,22,1990,9,4,433,4.8,2,1,3,2,0,0,1,0,0.42,0.21,0.62,0.42,0.62,9ff2d8de
744,Conor Townsend,eng ENG,DFMF,Chesterfield,19,1993,20,16,1407,15.6,1,3,4,1,0,0,1,1,0.06,0.19,0.26,0.06,0.26,4dc4f138
745,Ben Tozer,eng ENG,DFMF,Northampton,22,1990,46,45,4134,45.9,0,12,12,0,0,0,4,0,0.00,0.26,0.26,0.00,0.26,0df7e28d
746,Neal Trotman,eng ENG,DF,Chesterfield,25,1987,31,31,2691,29.9,0,1,1,0,0,0,4,0,0.00,0.03,0.03,0.00,0.03,fb088309
747,Steve Tully,eng ENG,DF,Exeter City,32,1980,27,24,2096,23.3,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,49b627c6
748,Blair Turgott,jm JAM,FWMF,Bradford City,18,1994,4,0,88,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,2c272afa
749,Andrew Tutte,eng ENG,MF,Rochdale,21,1990,37,37,3259,36.2,7,5,12,7,0,0,4,0,0.19,0.14,0.33,0.19,0.33,e7ae884e
750,Gozie Ugwu,eng ENG,FW,Plymouth Argyle,19,1993,6,2,199,2.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,faf3a4e1
751,Mauro Vilhete,st STP,DFMF,Barnet,19,1993,5,4,277,3.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,a2fece58
752,Romain Vincelot,fr FRA,DFMF,Gillingham,26,1985,9,8,681,7.6,1,2,3,1,0,0,1,0,0.13,0.26,0.40,0.13,0.40,f5838e66
753,Ashley Vincent,eng ENG,FWMF,Port Vale,27,1985,34,32,2669,29.7,7,5,12,7,0,0,4,0,0.24,0.17,0.40,0.24,0.40,3e41e1ce
754,Peter Vincenti,eng ENG,FWMF,Aldershot Town,26,1986,39,35,2956,32.8,2,3,5,2,0,0,8,1,0.06,0.09,0.15,0.06,0.15,bece9c8c
755,Adam Virgo,eng ENG,DF,Bristol Rovers,29,1983,10,9,721,8.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,9e5f56a7
756,Dominic Vose,eng ENG,MF,Barnet,18,1993,2,0,5,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,277f04f8
757,Jonathan Wafula,eng ENG,FW,Chesterfield,18,1994,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,54f908c4
758,Jason Walker,eng ENG,FW,York City,28,1984,43,36,3201,35.6,9,1,10,6,3,3,2,0,0.25,0.03,0.28,0.17,0.20,1028d894
759,Nicky Walker,eng ENG,MF,Rotherham,17,1994,2,0,12,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,19f9f32e
760,Sam Walker,eng ENG,GK,Bristol Rovers,20,1991,11,11,990,11.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,06ec123a
761,Freddie Warren,eng ENG,MF,Barnet,19,1992,2,1,99,1.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,b20c6a00
762,Andy Warrington,eng ENG,GK,Rotherham,36,1976,27,27,2430,27.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,f5781c7e
763,Aaron Webster,eng ENG,DF,Burton Albion,31,1980,9,5,469,5.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,955209b4
764,Robbie Weir,nir NIR,DFMF,Burton Albion,23,1988,42,42,3732,41.5,5,4,9,5,0,0,7,0,0.12,0.10,0.22,0.12,0.22,e9bcf451
765,Nahki Wells,bm BER,FW,Bradford City,22,1990,39,29,2591,28.8,18,5,23,14,4,4,5,0,0.63,0.17,0.80,0.49,0.66,b070482d
766,Craig Westcarr,eng ENG,FWMF,Chesterfield,27,1985,14,10,905,10.1,2,3,5,2,0,0,3,1,0.20,0.30,0.50,0.20,0.50,7bcd714b
767,Curtis Weston,eng ENG,DFMF,Barnet,25,1987,29,19,1892,21.0,0,1,1,0,0,0,2,0,0.00,0.05,0.05,0.00,0.05,2a529396
768,Myles Weston,ag ATG,DFFW,Gillingham,24,1988,37,19,2157,24.0,8,8,16,7,1,1,2,0,0.33,0.33,0.67,0.29,0.63,5de297c5
769,Chris Whelpdale,eng ENG,MF,Gillingham,25,1987,41,37,3038,33.8,7,6,13,7,0,0,2,0,0.21,0.18,0.39,0.21,0.39,85ebf5f5
770,Matthew Whichelow,ms MSR,MF,Accrington,20,1991,4,2,163,1.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,82c2fc8a
771,Andrew Whing,eng ENG,DFMF,Oxford United,27,1984,22,19,1730,19.2,2,0,2,2,0,0,3,0,0.10,0.00,0.10,0.10,0.10,6e07cede
772,Danny Whitaker,eng ENG,MF,Chesterfield,31,1980,30,19,1740,19.3,1,4,5,1,0,0,1,0,0.05,0.21,0.26,0.05,0.26,d8f87eb0
773,Joe Widdowson,eng ENG,DF,Northampton,23,1989,39,39,3436,38.2,0,2,2,0,0,0,12,0,0.00,0.05,0.05,0.00,0.05,c30f467b
774,Luke Wilkinson,eng ENG,DFMF,Dag & Red,21,1990,43,42,3707,41.2,6,1,7,6,0,0,6,1,0.15,0.02,0.17,0.15,0.17,909f5758
775,Robbie Williams,eng ENG,DF,Plymouth Argyle,27,1984,15,13,1244,13.8,2,1,3,2,0,0,3,0,0.14,0.07,0.22,0.14,0.22,1864714d
776,Ryan Williams,eng ENG,MF,Morecambe,21,1991,16,10,965,10.7,2,1,3,2,0,0,1,0,0.19,0.09,0.28,0.19,0.28,1eaf599d
777,Sam Williams,eng ENG,FW,Dag & Red,25,1987,33,29,2631,29.2,8,5,13,6,2,4,4,0,0.27,0.17,0.44,0.21,0.38,bffe01ce
778,Ben Williamson,eng ENG,FWMF,Port Vale,23,1988,33,8,1100,12.2,8,2,10,8,0,0,0,0,0.65,0.16,0.82,0.65,0.82,919f7838
779,Laurence Wilson,eng ENG,DFMF,Rotherham,25,1986,5,5,391,4.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,d40e2bfe
780,Laurence Wilson,eng ENG,DFMF,Accrington,25,1986,19,19,1620,18.0,0,3,3,0,0,0,1,0,0.00,0.17,0.17,0.00,0.17,d40e2bfe
781,Lewis Wilson,eng ENG,FW,Northampton,19,1993,5,2,244,2.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,b0b889b3
782,Dave Winfield,eng ENG,DFMF,Wycombe,24,1988,29,28,2482,27.6,2,1,3,2,0,0,2,0,0.07,0.04,0.11,0.07,0.11,21a862ed
783,Dean Winnard,eng ENG,DF,Accrington,22,1989,40,39,3488,38.8,1,0,1,1,0,0,7,1,0.03,0.00,0.03,0.03,0.03,caefde88
784,Sam Wood,eng ENG,DFMF,Wycombe,25,1986,35,33,2916,32.4,3,4,7,3,0,0,1,0,0.09,0.12,0.22,0.09,0.22,ca465bc9
785,Brian Woodall,,FW,Dag & Red,24,1987,28,9,1044,11.6,1,2,3,1,0,0,0,0,0.09,0.17,0.26,0.09,0.26,a78cf797
786,Danny Woodards,eng ENG,DFMF,Bristol Rovers,28,1983,22,20,1460,16.2,2,1,3,2,0,0,2,0,0.12,0.06,0.18,0.12,0.18,4d8145db
787,Craig Woodman,eng ENG,DF,Exeter City,29,1982,44,44,3906,43.4,0,1,1,0,0,0,5,0,0.00,0.02,0.02,0.00,0.02,1717956c
788,Alex Woodyard,eng ENG,MF,Southend United,19,1993,5,4,315,3.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,f9daf48b
789,Harry Worley,eng ENG,DF,Oxford United,23,1988,9,2,237,2.6,1,0,1,1,0,0,1,0,0.38,0.00,0.38,0.38,0.38,3eb033af
790,Ross Worner,eng ENG,GK,Aldershot Town,22,1989,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,3fc7063d
791,Paul Wotton,eng ENG,DFMF,Plymouth Argyle,34,1977,19,17,1468,16.3,2,0,2,0,2,2,2,0,0.12,0.00,0.12,0.00,0.00,4400ed77
792,Andrew Wright,eng ENG,DFMF,Morecambe,27,1985,40,39,3520,39.1,0,3,3,0,0,0,9,1,0.00,0.08,0.08,0.00,0.08,4502998a
793,David Wright,eng ENG,DF,Gillingham,32,1980,7,7,574,6.4,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,fdc640d2
794,Jake Wright,eng ENG,DF,Oxford United,26,1986,42,42,3780,42.0,0,1,1,0,0,0,4,0,0.00,0.02,0.02,0.00,0.02,a9fc1782
795,Adam Yates,eng ENG,DF,Port Vale,29,1983,26,20,1925,21.4,0,2,2,0,0,0,0,0,0.00,0.09,0.09,0.00,0.09,9ef5acf1
796,Ashley Yeoman,,FW,Torquay United,20,1992,13,4,434,4.8,2,0,2,2,0,0,0,0,0.41,0.00,0.41,0.41,0.41,f506284d
797,Andy Yiadom,gh GHA,DFMF,Barnet,20,1991,39,31,2831,31.5,3,2,5,3,0,0,3,0,0.10,0.06,0.16,0.10,0.16,be950e35
798,Kelly Youga,cf CTA,DF,AFC Wimbledon,26,1985,3,3,270,3.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,62c3e769
799,Jamie Young,eng ENG,GK,Aldershot Town,26,1985,44,44,3939,43.8,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,4b140a52
800,Luke Young,eng ENG,DFMF,Plymouth Argyle,19,1993,32,26,2389,26.5,2,2,4,2,0,1,4,0,0.08,0.08,0.15,0.08,0.15,34271322
801,Adi Yussuf,tz TAN,FWMF,Burton Albion,20,1992,8,1,209,2.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0640aa73
802,Rashid Yussuff,eng ENG,MF,AFC Wimbledon,22,1989,23,16,1507,16.7,2,3,5,2,0,0,1,0,0.12,0.18,0.30,0.12,0.30,7acc54ba
803,Chris Zebroski,eng ENG,FW,Cheltenham,25,1986,21,20,1751,19.5,5,3,8,5,0,0,3,0,0.26,0.15,0.41,0.26,0.41,47d3a3ea
804,Calvin Zola,cd COD,FW,Burton Albion,27,1984,31,26,2144,23.8,11,8,19,11,0,0,0,0,0.46,0.34,0.80,0.46,0.80,53fbfb9a
